t_sec,algo,status,center_deviation_px,angle_deg,time_ms,gt_yaw_deg,gt_x_m,gt_y_m,angle_error_deg,xb_left,xb_right,fpc_left,fpc_right
80.056696,hough,3,-9.000000,94.325058,12.031197,-89.7678,-5.40097,-0.538152,4.32506,nan,nan,nan,nan
80.124228,hough,3,-9.000000,94.325058,11.952500,-89.7609,-5.40091,-0.552973,4.32506,nan,nan,nan,nan
80.191022,hough,3,-11.000000,95.281242,12.021028,-89.7536,-5.40085,-0.567796,5.28124,nan,nan,nan,nan
80.257819,hough,3,-10.000000,94.803482,12.038346,-89.7429,-5.40078,-0.582669,4.80348,nan,nan,nan,nan
80.319910,hough,3,-10.000000,94.803482,12.018747,-89.7306,-5.40071,-0.597604,4.80348,nan,nan,nan,nan
80.392852,hough,3,-10.000000,94.803482,11.962063,-89.7173,-5.40064,-0.612589,4.80348,nan,nan,nan,nan
80.461656,hough,3,-10.000000,94.803482,11.957673,-89.7036,-5.40057,-0.627616,4.80348,nan,nan,nan,nan
80.517143,hough,3,-11.000000,95.281242,8.601155,-89.6896,-5.40049,-0.642679,5.28124,nan,nan,nan,nan
80.591987,hough,3,-10.000000,94.803482,12.093162,-89.6754,-5.4004,-0.65777,4.80348,nan,nan,nan,nan
80.656694,hough,3,-10.000000,94.803482,12.062054,-89.6612,-5.40032,-0.672884,4.80348,nan,nan,nan,nan
80.722853,hough,3,-11.000000,95.281242,12.016447,-89.6469,-5.40023,-0.688019,5.28124,nan,nan,nan,nan
80.785860,hough,3,-10.000000,94.803482,11.941069,-89.6325,-5.40013,-0.703169,4.80348,nan,nan,nan,nan
80.855274,hough,3,-11.000000,95.281242,11.973099,-89.6181,-5.40003,-0.718332,5.28124,nan,nan,nan,nan
80.927813,hough,3,-11.000000,95.281242,12.039946,-89.6036,-5.39993,-0.733505,5.28124,nan,nan,nan,nan
80.989852,hough,3,-11.000000,95.281242,12.045114,-89.5901,-5.39982,-0.748688,5.28124,nan,nan,nan,nan
81.053675,hough,3,-11.000000,95.281242,11.885700,-89.5794,-5.39971,-0.763878,5.28124,nan,nan,nan,nan
81.116508,hough,3,-12.000000,95.758263,12.285012,-89.5703,-5.3996,-0.779075,5.75826,nan,nan,nan,nan
81.191015,hough,3,-12.000000,95.758263,11.964186,-89.5671,-5.39949,-0.794275,5.75826,nan,nan,nan,nan
81.255333,hough,3,-11.000000,95.281242,12.040529,-89.5726,-5.39937,-0.809466,5.28124,nan,nan,nan,nan
81.320487,hough,3,-12.000000,95.758263,12.174771,-89.5802,-5.39926,-0.824647,5.75826,nan,nan,nan,nan
81.392885,hough,3,-11.000000,95.281242,12.242988,-89.5904,-5.39915,-0.839823,5.28124,nan,nan,nan,nan
81.461777,hough,3,-12.000000,95.758263,12.455202,-89.6078,-5.39904,-0.855002,5.75826,nan,nan,nan,nan
81.526001,hough,3,-12.000000,95.758263,12.798677,-89.6238,-5.39894,-0.870187,5.75826,nan,nan,nan,nan
81.600710,hough,3,-12.000000,95.758263,12.222521,-89.6407,-5.39884,-0.885377,5.75826,nan,nan,nan,nan
81.661843,hough,3,-12.000000,95.758263,11.849577,-89.6578,-5.39875,-0.900573,5.75826,nan,nan,nan,nan
81.727456,hough,3,-12.000000,95.758263,12.207343,-89.6752,-5.39866,-0.915772,5.75826,nan,nan,nan,nan
81.789748,hough,3,-11.000000,95.281242,12.130243,-89.6838,-5.39861,-0.923373,5.28124,nan,nan,nan,nan
81.857932,hough,3,-12.000000,95.758263,12.303867,-89.6999,-5.39853,-0.938578,5.75826,nan,nan,nan,nan
81.929770,hough,3,-11.000000,95.281242,12.321727,-89.7151,-5.39845,-0.953786,5.28124,nan,nan,nan,nan
81.997418,hough,3,-11.000000,95.281242,11.987944,-89.7296,-5.39838,-0.968995,5.28124,nan,nan,nan,nan
82.067479,hough,3,-11.000000,95.281242,21.840818,-89.7424,-5.39831,-0.984206,5.28124,nan,nan,nan,nan
82.118957,hough,3,-10.000000,94.803482,7.120842,-89.7545,-5.39824,-0.999419,4.80348,nan,nan,nan,nan
82.190332,hough,3,-11.000000,95.281242,12.594243,-89.7656,-5.39818,-1.01463,5.28124,nan,nan,nan,nan
82.261664,hough,3,-11.000000,95.281242,12.049304,-89.7748,-5.39812,-1.02985,5.28124,nan,nan,nan,nan
82.322630,hough,3,-11.000000,95.281242,12.066994,-89.7831,-5.39806,-1.04506,5.28124,nan,nan,nan,nan
82.393804,hough,3,-10.000000,94.803482,12.403537,-89.7908,-5.398,-1.06028,4.80348,nan,nan,nan,nan
82.461237,hough,3,-10.000000,94.803482,12.081095,-89.7981,-5.39795,-1.07549,4.80348,nan,nan,nan,nan
82.525776,hough,3,-10.000000,94.803482,12.133462,-89.8051,-5.39789,-1.09071,4.80348,nan,nan,nan,nan
82.589781,hough,3,-10.000000,94.803482,12.181894,-89.8122,-5.39784,-1.10593,4.80348,nan,nan,nan,nan
82.664372,hough,3,-9.000000,94.325058,12.283869,-89.8194,-5.39779,-1.12115,4.32506,nan,nan,nan,nan
82.726773,hough,3,-12.000000,95.758263,12.216600,-89.8255,-5.39775,-1.13637,5.75826,nan,nan,nan,nan
82.789977,hough,3,-11.000000,95.281242,12.108758,-89.8241,-5.3977,-1.1516,5.28124,nan,nan,nan,nan
82.862674,hough,3,-12.000000,95.758263,11.991628,-89.8099,-5.39765,-1.16683,5.75826,nan,nan,nan,nan
82.928758,hough,3,-13.000000,96.234482,11.918043,-89.7906,-5.3976,-1.18206,6.23448,nan,nan,nan,nan
82.989734,hough,3,-12.000000,95.758263,12.113970,-89.7665,-5.39754,-1.19729,5.75826,nan,nan,nan,nan
83.058295,hough,3,-11.000000,95.281242,12.106025,-89.7378,-5.39748,-1.21251,5.28124,nan,nan,nan,nan
83.120495,hough,3,-9.000000,94.325058,12.214283,-89.7225,-5.39744,-1.22013,4.32506,nan,nan,nan,nan
83.195799,hough,3,-8.000000,93.846031,11.946682,-89.6818,-5.39732,-1.24297,3.84603,nan,nan,nan,nan
83.268635,hough,3,-10.000000,94.803482,12.078724,-89.6662,-5.39724,-1.25819,4.80348,nan,nan,nan,nan
83.326199,hough,3,-11.000000,95.281242,13.525157,-89.6605,-5.39719,-1.26581,5.28124,nan,nan,nan,nan
83.397732,hough,3,-10.000000,94.803482,12.405867,-89.6497,-5.39705,-1.28865,4.80348,nan,nan,nan,nan
83.456796,hough,3,-11.000000,95.281242,12.428699,-89.6483,-5.39701,-1.29626,5.28124,nan,nan,nan,nan
83.530014,hough,3,-10.000000,94.803482,12.389110,-89.6435,-5.39692,-1.31149,4.80348,nan,nan,nan,nan
83.594996,hough,3,-11.000000,95.281242,12.034551,-89.6349,-5.39682,-1.32672,5.28124,nan,nan,nan,nan
83.657457,hough,3,-8.000000,93.846031,8.796211,-89.6284,-5.39672,-1.34195,3.84603,nan,nan,nan,nan
83.715455,hough,3,-10.000000,94.803482,10.135308,-89.6231,-5.39662,-1.35717,4.80348,nan,nan,nan,nan
83.790702,hough,3,-8.000000,93.846031,12.104160,-89.6178,-5.39652,-1.3724,3.84603,nan,nan,nan,nan
83.857914,hough,3,-9.000000,94.325058,11.901667,-89.6107,-5.39642,-1.38763,4.32506,nan,nan,nan,nan
83.924293,hough,3,-8.000000,93.846031,13.032359,-89.6027,-5.39631,-1.40286,3.84603,nan,nan,nan,nan
83.989696,hough,3,-6.000000,92.886421,13.190821,-89.593,-5.39621,-1.41809,2.88642,nan,nan,nan,nan
84.054348,hough,3,-6.000000,92.886421,13.339915,-89.5802,-5.3961,-1.43332,2.88642,nan,nan,nan,nan
84.118983,hough,3,-6.000000,92.886421,13.479168,-89.566,-5.39599,-1.44855,2.88642,nan,nan,nan,nan
84.193669,hough,3,-5.000000,92.405968,12.051728,-89.5547,-5.39587,-1.46377,2.40597,nan,nan,nan,nan
84.260821,hough,3,-5.000000,92.405968,12.548940,-89.5489,-5.39575,-1.479,2.40597,nan,nan,nan,nan
84.329830,hough,3,-5.000000,92.405968,14.238509,-89.5447,-5.39563,-1.49423,2.40597,nan,nan,nan,nan
84.394837,hough,3,-3.000000,91.444122,13.354881,-89.5477,-5.39551,-1.50946,1.44412,nan,nan,nan,nan
84.472124,hough,3,-3.000000,91.444122,13.525095,-89.5511,-5.39539,-1.52468,1.44412,nan,nan,nan,nan
84.532082,hough,3,-4.000000,91.925186,12.275926,-89.5523,-5.39527,-1.53991,1.92519,nan,nan,nan,nan
84.592736,hough,3,-3.000000,91.444122,12.153263,-89.5586,-5.39515,-1.55513,1.44412,nan,nan,nan,nan
84.666916,hough,3,-2.000000,90.962860,12.174394,-89.5564,-5.39503,-1.57035,0.96286,nan,nan,nan,nan
84.731238,hough,3,1.000000,89.518532,12.227182,-89.5559,-5.39492,-1.58557,-0.481468,nan,nan,nan,nan
84.791106,hough,3,1.000000,89.518532,12.830356,-89.5566,-5.3948,-1.6008,-0.481468,nan,nan,nan,nan
84.857245,hough,3,2.000000,89.037140,13.781492,-89.5568,-5.39474,-1.60841,-0.96286,nan,nan,nan,nan
84.925973,hough,3,3.000000,88.555878,13.143657,-89.5586,-5.39462,-1.62365,-1.44412,nan,nan,nan,nan
84.997105,hough,3,5.000000,87.594032,13.535179,-89.5567,-5.39444,-1.64651,-2.40597,nan,nan,nan,nan
85.060858,hough,3,7.000000,86.633537,12.359703,-89.5547,-5.39439,-1.65413,-3.36646,nan,nan,nan,nan
85.130089,hough,3,8.000000,86.153969,12.085346,-89.5517,-5.39427,-1.66936,-3.84603,nan,nan,nan,nan
85.204010,hough,3,8.000000,86.153969,12.354917,-89.5391,-5.39409,-1.69221,-3.84603,nan,nan,nan,nan
85.251331,hough,3,11.000000,84.718758,8.455074,-89.5298,-5.39403,-1.69982,-5.28124,nan,nan,nan,nan
85.328240,hough,3,11.000000,84.718758,13.721743,-89.5075,-5.3939,-1.71505,-5.28124,nan,nan,nan,nan
85.398330,hough,3,11.000000,84.718758,12.819320,-89.4768,-5.39377,-1.73028,-5.28124,nan,nan,nan,nan
85.465422,hough,3,14.000000,83.290161,13.308827,-89.4242,-5.39362,-1.7455,-6.70984,nan,nan,nan,nan
85.531160,hough,3,17.000000,81.869896,13.013466,-89.3597,-5.39346,-1.76072,-8.1301,nan,nan,nan,nan
85.600607,hough,3,18.000000,81.398613,13.484838,-89.281,-5.39329,-1.77593,-8.60139,nan,nan,nan,nan
85.649706,hough,3,17.000000,81.869896,7.152021,-89.1759,-5.39309,-1.79107,-8.1301,nan,nan,nan,nan
85.727959,hough,3,20.000000,80.459618,12.460455,-89.0572,-5.39286,-1.80616,-9.54038,nan,nan,nan,nan
85.808145,hough,3,21.000000,79.992020,12.891542,-88.9262,-5.3926,-1.82119,-10.008,nan,nan,nan,nan
85.864692,hough,3,23.000000,79.060913,13.215797,-88.7792,-5.39231,-1.83619,-10.9391,nan,nan,nan,nan
85.927568,hough,3,23.000000,79.060913,12.507551,-88.6242,-5.39197,-1.85115,-10.9391,nan,nan,nan,nan
86.004351,hough,3,23.000000,79.060913,13.191693,-88.465,-5.3916,-1.86608,-10.9391,nan,nan,nan,nan
86.061000,hough,3,25.000000,78.135612,12.454005,-88.3038,-5.39118,-1.88098,-11.8644,nan,nan,nan,nan
86.130292,hough,3,27.000000,77.216545,12.539025,-88.1417,-5.39073,-1.89587,-12.7835,nan,nan,nan,nan
86.198614,hough,3,28.000000,76.759483,12.255648,-87.9791,-5.39023,-1.91074,-13.2405,nan,nan,nan,nan
86.268013,hough,3,28.000000,76.759483,12.244048,-87.8163,-5.38969,-1.92559,-13.2405,nan,nan,nan,nan
86.336212,hough,3,32.000000,74.948784,13.612970,-87.6535,-5.38911,-1.94043,-15.0512,nan,nan,nan,nan
86.397366,hough,3,32.000000,74.948784,12.458797,-87.4907,-5.38849,-1.95526,-15.0512,nan,nan,nan,nan
86.450905,hough,3,33.000000,74.500725,7.653544,-87.4094,-5.38816,-1.96267,-15.4993,nan,nan,nan,nan
86.530817,hough,3,37.000000,72.728256,12.183644,-87.1653,-5.38712,-1.9849,-17.2717,nan,nan,nan,nan
86.600717,hough,3,36.000000,73.168335,12.821052,-86.9915,-5.38639,-1.99933,-16.8317,nan,nan,nan,nan
86.664157,hough,3,39.000000,71.854424,12.068484,-86.8099,-5.38566,-2.0128,-18.1456,nan,nan,nan,nan
86.730673,hough,3,39.000000,71.854424,12.312835,-86.7194,-5.3853,-2.01922,-18.1456,nan,nan,nan,nan
86.796725,hough,3,42.000000,70.559967,12.117707,-86.5372,-5.38459,-2.03149,-19.44,nan,nan,nan,nan
86.862111,hough,3,42.000000,70.559967,12.167337,-86.3437,-5.3839,-2.04269,-19.44,nan,nan,nan,nan
86.927427,hough,3,44.000000,69.708237,13.719240,-86.1525,-5.38323,-2.05295,-20.2918,nan,nan,nan,nan
86.991747,hough,3,44.000000,69.708237,13.208092,-85.9637,-5.38258,-2.06243,-20.2918,nan,nan,nan,nan
87.058202,hough,3,43.000000,70.132957,13.095679,-85.7629,-5.38194,-2.07138,-19.867,nan,nan,nan,nan
87.121386,hough,3,46.000000,68.865761,12.512549,-85.5598,-5.3813,-2.07991,-21.1342,nan,nan,nan,nan
87.202316,hough,3,44.000000,69.708237,12.127614,-85.3514,-5.38065,-2.08811,-20.2918,nan,nan,nan,nan
87.264140,hough,3,45.000000,69.285828,12.097991,-85.1222,-5.37999,-2.09612,-20.7142,nan,nan,nan,nan
87.328809,hough,3,45.000000,69.285828,13.023225,-84.8835,-5.3793,-2.10401,-20.7142,nan,nan,nan,nan
87.399683,hough,3,46.000000,68.865761,12.153662,-84.6347,-5.37859,-2.11186,-21.1342,nan,nan,nan,nan
87.465316,hough,3,45.000000,69.285828,12.224236,-84.364,-5.37782,-2.11992,-20.7142,nan,nan,nan,nan
87.527616,hough,3,46.000000,68.865761,11.949666,-84.0786,-5.37699,-2.12817,-21.1342,nan,nan,nan,nan
87.597262,hough,3,46.000000,68.865761,12.355944,-83.7792,-5.3761,-2.13659,-21.1342,nan,nan,nan,nan
87.668951,hough,3,45.000000,69.285828,12.394956,-83.4628,-5.37515,-2.14513,-20.7142,nan,nan,nan,nan
87.736300,hough,3,46.000000,68.865761,12.200693,-83.1359,-5.37414,-2.15377,-21.1342,nan,nan,nan,nan
87.798573,hough,3,45.000000,69.285828,12.183185,-82.7957,-5.37307,-2.16249,-20.7142,nan,nan,nan,nan
87.870912,hough,3,47.000000,68.448059,12.050960,-82.4383,-5.37194,-2.17128,-21.5519,nan,nan,nan,nan
87.931096,hough,3,48.000000,68.032761,12.065287,-82.0712,-5.37075,-2.18011,-21.9672,nan,nan,nan,nan
88.000155,hough,3,48.000000,68.032761,12.145975,-81.6891,-5.36949,-2.18898,-21.9672,nan,nan,nan,nan
88.077178,hough,3,47.000000,68.448059,11.912726,-81.2883,-5.36817,-2.19787,-21.5519,nan,nan,nan,nan
88.130873,hough,3,47.000000,68.448059,12.039743,-80.8776,-5.36678,-2.20678,-21.5519,nan,nan,nan,nan
88.195050,hough,3,47.000000,68.448059,12.104572,-80.458,-5.36533,-2.2157,-21.5519,nan,nan,nan,nan
88.263295,hough,3,47.000000,68.448059,12.075436,-80.0306,-5.3638,-2.22462,-21.5519,nan,nan,nan,nan
88.332075,hough,3,46.000000,68.865761,13.573294,-79.5992,-5.36221,-2.23355,-21.1342,nan,nan,nan,nan
88.390014,hough,3,46.000000,68.865761,8.936281,-79.3802,-5.36138,-2.23805,-21.1342,nan,nan,nan,nan
88.458282,hough,3,46.000000,68.865761,9.922687,-78.9258,-5.35961,-2.24734,-21.1342,nan,nan,nan,nan
88.522636,hough,3,46.000000,68.865761,9.233906,-78.4529,-5.3577,-2.25696,-21.1342,nan,nan,nan,nan
88.599356,hough,3,45.000000,69.285828,12.382663,-77.9636,-5.35565,-2.26685,-20.7142,nan,nan,nan,nan
88.673757,hough,3,45.000000,69.285828,12.744798,-77.1965,-5.35232,-2.28206,-20.7142,nan,nan,nan,nan
88.731571,hough,3,45.000000,69.285828,12.144047,-76.9344,-5.35114,-2.28721,-20.7142,nan,nan,nan,nan
88.795775,hough,3,45.000000,69.285828,12.129775,-76.4029,-5.34869,-2.2976,-20.7142,nan,nan,nan,nan
88.865618,hough,3,44.000000,69.708237,12.209254,-75.8628,-5.34612,-2.30809,-20.2918,nan,nan,nan,nan
88.929720,hough,3,45.000000,69.285828,12.546610,-75.3165,-5.34341,-2.31867,-20.7142,nan,nan,nan,nan
89.009887,hough,3,43.000000,70.132957,13.148954,-74.7648,-5.34059,-2.32931,-19.867,nan,nan,nan,nan
89.068263,hough,3,45.000000,69.285828,12.741614,-74.2072,-5.33762,-2.34005,-20.7142,nan,nan,nan,nan
89.130145,hough,3,44.000000,69.708237,12.153478,-73.6443,-5.33452,-2.35087,-20.2918,nan,nan,nan,nan
89.211350,hough,3,43.000000,70.132957,12.067282,-73.0776,-5.33128,-2.36175,-19.867,nan,nan,nan,nan
89.264302,hough,3,45.000000,69.285828,12.212104,-72.5089,-5.32792,-2.37266,-20.7142,nan,nan,nan,nan
89.331785,hough,3,43.000000,70.132957,13.933723,-71.9381,-5.32442,-2.38361,-19.867,nan,nan,nan,nan
89.398702,hough,3,43.000000,70.132957,12.492240,-71.3651,-5.32081,-2.39457,-19.867,nan,nan,nan,nan
89.475914,hough,3,44.000000,69.708237,12.434375,-70.7904,-5.31707,-2.40553,-20.2918,nan,nan,nan,nan
89.532911,hough,3,42.000000,70.559967,12.590888,-70.214,-5.3132,-2.41649,-19.44,nan,nan,nan,nan
89.609428,hough,3,41.000000,70.989235,12.385065,-69.6373,-5.30922,-2.42744,-19.0108,nan,nan,nan,nan
89.666714,hough,3,41.000000,70.989235,12.258971,-69.0611,-5.30512,-2.43837,-19.0108,nan,nan,nan,nan
89.730672,hough,3,42.000000,70.559967,12.349508,-68.4849,-5.3009,-2.44928,-19.44,nan,nan,nan,nan
89.797341,hough,3,41.000000,70.989235,12.121097,-67.9104,-5.29656,-2.46016,-19.0108,nan,nan,nan,nan
89.876146,hough,3,41.000000,70.989235,12.389502,-67.3389,-5.29211,-2.47101,-19.0108,nan,nan,nan,nan
89.933139,hough,3,40.000000,71.420731,8.688714,-66.7687,-5.28755,-2.48182,-18.5793,nan,nan,nan,nan
90.001820,hough,3,40.000000,71.420731,13.597765,-66.2025,-5.28288,-2.4926,-18.5793,nan,nan,nan,nan
90.065212,hough,3,41.000000,70.989235,13.240098,-65.9211,-5.2805,-2.49798,-19.0108,nan,nan,nan,nan
90.127858,hough,3,39.000000,71.854424,12.604512,-65.36,-5.27566,-2.5087,-18.1456,nan,nan,nan,nan
90.197880,hough,3,41.000000,70.989235,12.014902,-64.8001,-5.27071,-2.51939,-19.0108,nan,nan,nan,nan
90.265824,hough,3,40.000000,71.420731,12.226431,-64.2409,-5.26566,-2.53003,-18.5793,nan,nan,nan,nan
90.331499,hough,3,38.000000,72.290276,12.998916,-63.6818,-5.2605,-2.54062,-17.7097,nan,nan,nan,nan
90.407424,hough,3,38.000000,72.290276,12.987321,-63.1232,-5.25524,-2.55117,-17.7097,nan,nan,nan,nan
90.472046,hough,3,39.000000,71.854424,13.278086,-62.5655,-5.24987,-2.56166,-18.1456,nan,nan,nan,nan
90.537938,hough,3,40.000000,71.420731,13.225818,-62.0082,-5.2444,-2.57211,-18.5793,nan,nan,nan,nan
90.603917,hough,3,40.000000,71.420731,13.167675,-61.451,-5.23883,-2.58251,-18.5793,nan,nan,nan,nan
90.677575,hough,3,39.000000,71.854424,13.046228,-60.894,-5.23315,-2.59285,-18.1456,nan,nan,nan,nan
90.737502,hough,3,38.000000,72.290276,13.224965,-60.3369,-5.22738,-2.60314,-17.7097,nan,nan,nan,nan
90.803151,hough,3,40.000000,71.420731,13.398424,-59.7797,-5.2215,-2.61338,-18.5793,nan,nan,nan,nan
90.873782,hough,3,38.000000,72.290276,12.426080,-59.2225,-5.21552,-2.62355,-17.7097,nan,nan,nan,nan
90.942120,hough,3,38.000000,72.290276,12.242167,-58.6653,-5.20945,-2.63367,-17.7097,nan,nan,nan,nan
91.006392,hough,3,37.000000,72.728256,12.575807,-58.1081,-5.20327,-2.64373,-17.2717,nan,nan,nan,nan
91.070089,hough,3,38.000000,72.290276,13.643478,-57.5508,-5.197,-2.65374,-17.7097,nan,nan,nan,nan
91.130939,hough,3,37.000000,72.728256,12.129398,-56.9936,-5.19063,-2.66368,-17.2717,nan,nan,nan,nan
91.199260,hough,3,39.000000,71.854424,12.278093,-56.4268,-5.18406,-2.67372,-18.1456,nan,nan,nan,nan
91.265980,hough,3,38.000000,72.290276,12.174214,-55.8395,-5.17714,-2.68406,-17.7097,nan,nan,nan,nan
91.342685,hough,3,36.000000,73.168335,12.942093,-55.235,-5.1699,-2.69463,-16.8317,nan,nan,nan,nan
91.404712,hough,3,38.000000,72.290276,13.116861,-54.6164,-5.16239,-2.70536,-17.7097,nan,nan,nan,nan
91.472409,hough,3,36.000000,73.168335,12.435582,-53.9862,-5.15462,-2.71621,-16.8317,nan,nan,nan,nan
91.525761,hough,3,39.000000,71.854424,7.424637,-53.6674,-5.15064,-2.72167,-18.1456,nan,nan,nan,nan
91.603883,hough,3,38.000000,72.290276,12.194622,-52.6991,-5.13837,-2.73811,-17.7097,nan,nan,nan,nan
91.666986,hough,3,37.000000,72.728256,12.424181,-52.3729,-5.13418,-2.7436,-17.2717,nan,nan,nan,nan
91.742162,hough,3,36.000000,73.168335,12.431743,-51.3862,-5.1213,-2.76007,-16.8317,nan,nan,nan,nan
91.802842,hough,3,36.000000,73.168335,12.329095,-51.0552,-5.11691,-2.76555,-16.8317,nan,nan,nan,nan
91.867081,hough,3,36.000000,73.168335,12.112166,-50.3913,-5.10801,-2.77647,-16.8317,nan,nan,nan,nan
91.934228,hough,3,36.000000,73.168335,12.191301,-49.7249,-5.09893,-2.78734,-16.8317,nan,nan,nan,nan
92.000940,hough,3,36.000000,73.168335,12.426735,-49.0611,-5.08972,-2.79812,-16.8317,nan,nan,nan,nan
92.068350,hough,3,36.000000,73.168335,12.294282,-48.4116,-5.08047,-2.80869,-16.8317,nan,nan,nan,nan
92.140399,hough,3,36.000000,73.168335,12.123665,-47.772,-5.07119,-2.81907,-16.8317,nan,nan,nan,nan
92.203037,hough,3,36.000000,73.168335,12.002499,-47.1443,-5.06187,-2.82925,-16.8317,nan,nan,nan,nan
92.274198,hough,3,34.000000,74.054604,12.130227,-46.5339,-5.05254,-2.83923,-15.9454,nan,nan,nan,nan
92.337667,hough,3,34.000000,74.054604,13.139276,-45.9353,-5.04319,-2.84902,-15.9454,nan,nan,nan,nan
92.403550,hough,3,37.000000,72.728256,12.250569,-45.3452,-5.0338,-2.85864,-17.2717,nan,nan,nan,nan
92.470441,hough,3,34.000000,74.054604,12.332251,-44.763,-5.02438,-2.86811,-15.9454,nan,nan,nan,nan
92.534178,hough,3,35.000000,73.610458,12.181249,-44.1858,-5.0149,-2.87744,-16.3895,nan,nan,nan,nan
92.601316,hough,3,36.000000,73.168335,12.213252,-43.6136,-5.00538,-2.88662,-16.8317,nan,nan,nan,nan
92.679398,hough,3,34.000000,74.054604,12.078184,-43.0475,-4.99586,-2.89563,-15.9454,nan,nan,nan,nan
92.736373,hough,3,36.000000,73.168335,12.033602,-42.4861,-4.98631,-2.90449,-16.8317,nan,nan,nan,nan
92.804907,hough,3,35.000000,73.610458,12.474682,-41.9343,-4.97676,-2.91317,-16.3895,nan,nan,nan,nan
92.877871,hough,3,35.000000,73.610458,12.065417,-41.3959,-4.96727,-2.92164,-16.3895,nan,nan,nan,nan
92.942484,hough,3,35.000000,73.610458,13.361100,-40.8666,-4.95781,-2.92992,-16.3895,nan,nan,nan,nan
92.997152,hough,3,35.000000,73.610458,12.640066,-40.3453,-4.94836,-2.93804,-16.3895,nan,nan,nan,nan
93.067215,hough,3,35.000000,73.610458,8.453535,-39.8307,-4.93892,-2.94601,-16.3895,nan,nan,nan,nan
93.134380,hough,3,35.000000,73.610458,12.180935,-39.3206,-4.92947,-2.95384,-16.3895,nan,nan,nan,nan
93.208911,hough,3,35.000000,73.610458,12.118517,-38.8141,-4.92,-2.96155,-16.3895,nan,nan,nan,nan
93.275769,hough,3,36.000000,73.168335,12.169634,-38.3102,-4.9105,-2.96914,-16.8317,nan,nan,nan,nan
93.353345,hough,3,34.000000,74.054604,13.729764,-37.8085,-4.90098,-2.97661,-15.9454,nan,nan,nan,nan
93.405660,hough,3,35.000000,73.610458,12.219503,-37.3051,-4.89137,-2.98402,-16.3895,nan,nan,nan,nan
93.474439,hough,3,35.000000,73.610458,12.607485,-36.7982,-4.88162,-2.9914,-16.3895,nan,nan,nan,nan
93.541123,hough,3,35.000000,73.610458,12.322567,-36.2882,-4.87175,-2.99873,-16.3895,nan,nan,nan,nan
93.608179,hough,3,36.000000,73.168335,12.273017,-35.7808,-4.86188,-3.00593,-16.8317,nan,nan,nan,nan
93.672219,hough,3,34.000000,74.054604,12.125864,-35.5293,-4.85699,-3.00945,-15.9454,nan,nan,nan,nan
93.739597,hough,3,34.000000,74.054604,12.278729,-35.031,-4.84726,-3.01635,-15.9454,nan,nan,nan,nan
93.812887,hough,3,36.000000,73.168335,12.258090,-34.2899,-4.83278,-3.02639,-16.8317,nan,nan,nan,nan
93.874947,hough,3,35.000000,73.610458,12.266416,-34.0435,-4.82797,-3.02966,-16.3895,nan,nan,nan,nan
93.938423,hough,3,34.000000,74.054604,12.154749,-33.5523,-4.81837,-3.0361,-15.9454,nan,nan,nan,nan
94.010024,hough,3,34.000000,74.054604,12.117867,-33.0634,-4.80878,-3.04242,-15.9454,nan,nan,nan,nan
94.071720,hough,3,35.000000,73.610458,12.608500,-32.5767,-4.79918,-3.04863,-16.3895,nan,nan,nan,nan
94.150518,hough,3,35.000000,73.610458,12.361198,-32.0923,-4.78959,-3.05472,-16.3895,nan,nan,nan,nan
94.205997,hough,3,33.000000,74.500725,12.201840,-31.6093,-4.77996,-3.06071,-15.4993,nan,nan,nan,nan
94.271314,hough,3,33.000000,74.500725,12.108853,-31.1266,-4.77027,-3.06663,-15.4993,nan,nan,nan,nan
94.345049,hough,3,35.000000,73.610458,13.508590,-30.6435,-4.76052,-3.07248,-16.3895,nan,nan,nan,nan
94.410360,hough,3,31.000000,75.398727,12.105263,-30.1604,-4.7507,-3.07826,-14.6013,nan,nan,nan,nan
94.473170,hough,3,34.000000,74.054604,12.295240,-29.6774,-4.74081,-3.08396,-15.9454,nan,nan,nan,nan
94.538230,hough,3,31.000000,75.398727,13.533904,-29.1942,-4.73087,-3.08959,-14.6013,nan,nan,nan,nan
94.613417,hough,3,32.000000,74.948784,12.407183,-28.7106,-4.72086,-3.09514,-15.0512,nan,nan,nan,nan
94.663055,hough,3,31.000000,75.398727,7.405490,-28.2267,-4.7108,-3.10061,-14.6013,nan,nan,nan,nan
94.739952,hough,3,33.000000,74.500725,12.121123,-27.7424,-4.70069,-3.106,-15.4993,nan,nan,nan,nan
94.817464,hough,3,31.000000,75.398727,12.097927,-27.2578,-4.69052,-3.11131,-14.6013,nan,nan,nan,nan
94.875243,hough,3,31.000000,75.398727,12.108466,-26.7729,-4.68031,-3.11653,-14.6013,nan,nan,nan,nan
94.937445,hough,3,30.000000,75.850525,12.240398,-26.2878,-4.67005,-3.12167,-14.1495,nan,nan,nan,nan
95.012827,hough,3,29.000000,76.304123,12.093506,-25.8032,-4.65974,-3.12672,-13.6959,nan,nan,nan,nan
95.077155,hough,3,30.000000,75.850525,12.357782,-25.3193,-4.64939,-3.13169,-14.1495,nan,nan,nan,nan
95.135979,hough,3,31.000000,75.398727,12.067962,-25.0774,-4.64419,-3.13414,-14.6013,nan,nan,nan,nan
95.219174,hough,3,29.000000,76.304123,12.115774,-24.3519,-4.62855,-3.14136,-13.6959,nan,nan,nan,nan
