t_sec,algo,status,center_deviation_px,angle_deg,time_ms,gt_yaw_deg,gt_x_m,gt_y_m,angle_error_deg,xb_left,xb_right,fpc_left,fpc_right
32.045876,fcm,3,-6.000000,92.862404,34.473778,-178.013,3.46262,3.26524,2.8624,0.142097,0.103577,0.787189,0.736495
32.093749,fcm,3,-5.000000,92.385941,16.102510,-178.029,3.4597,3.26514,2.38594,0.0755437,0.103557,0.846578,0.736581
32.193861,fcm,3,-5.000000,92.385941,40.048729,-178.079,3.45094,3.26484,2.38594,0.0656322,0.103568,0.85163,0.736518
32.226810,fcm,3,-5.000000,92.385941,16.987978,-178.095,3.44802,3.26474,2.38594,0.0644895,0.103613,0.854227,0.73642
32.306430,fcm,3,-5.000000,92.385941,30.056273,-178.145,3.43926,3.26445,2.38594,0.059963,0.103515,0.855356,0.736523
32.368725,fcm,3,-5.000000,92.385941,25.089172,-178.161,3.43634,3.26436,2.38594,0.0597088,0.103588,0.855312,0.736354
32.428724,fcm,3,-5.000000,92.385941,22.662483,-178.195,3.43036,3.26417,2.38594,0.0621519,0.103594,0.855771,0.736439
32.523267,fcm,3,-5.000000,92.385941,40.115353,-178.248,3.42105,3.26388,2.38594,0.0661787,0.103617,0.85327,0.736462
32.573808,fcm,3,-5.000000,92.385941,19.028149,-178.284,3.41468,3.26369,2.38594,0.0704246,0.103607,0.850505,0.736446
32.640684,fcm,3,-5.000000,92.385941,34.312199,-178.303,3.41144,3.26359,2.38594,0.146111,0.103649,0.788293,0.736371
32.693877,fcm,3,-5.000000,92.385941,15.686401,-178.34,3.40491,3.2634,2.38594,0.15433,0.103677,0.790929,0.736375
32.792029,fcm,3,-5.000000,92.385941,45.435619,-178.396,3.39494,3.26311,2.38594,0.184348,0.103658,0.789121,0.736396
32.818220,fcm,3,-5.000000,92.385941,14.346414,-178.415,3.39159,3.26302,2.38594,0.211558,0.103688,0.787053,0.736363
32.910207,fcm,3,-5.000000,92.385941,26.619659,-178.454,3.38484,3.26283,2.38594,0.105286,0.103372,0.796627,0.736391
32.975973,fcm,3,-5.000000,92.385941,29.375711,-178.492,3.37804,3.26265,2.38594,0.0931056,0.103388,0.799581,0.736333
33.026332,fcm,3,-5.000000,92.385941,17.222141,-178.53,3.3712,3.26247,2.38594,0.0832015,0.103335,0.800544,0.736421
33.120052,fcm,3,-4.000000,91.909149,39.876839,-178.587,3.36089,3.26221,1.90915,0.0740011,0.103272,0.804009,0.736442
33.161163,fcm,3,-4.000000,91.909149,15.625513,-178.606,3.35744,3.26213,1.90915,0.0743318,0.103329,0.803245,0.73633
33.253502,fcm,3,-4.000000,91.909149,39.959270,-178.644,3.35052,3.26196,1.90915,0.0749178,0.103236,0.803201,0.73635
33.298168,fcm,3,-4.000000,91.909149,18.563749,-178.682,3.34359,3.2618,1.90915,0.0738848,0.103236,0.803671,0.736328
33.407820,fcm,3,-4.000000,91.909149,41.769554,-178.739,3.33315,3.26156,1.90915,0.0746627,0.103232,0.80308,0.736228
33.425022,fcm,3,-4.000000,91.909149,15.811421,-178.758,3.32967,3.26149,1.90915,0.0739733,0.103195,0.803707,0.736204
33.490707,fcm,3,-4.000000,91.909149,17.108265,-178.776,3.32618,3.26141,1.90915,0.0864129,0.103269,0.799513,0.736099
33.580902,fcm,3,-4.000000,91.909149,30.321678,-178.832,3.31571,3.26119,1.90915,0.0974228,0.103286,0.798316,0.736109
33.619859,fcm,3,-4.000000,91.909149,12.996583,-178.851,3.31222,3.26112,1.90915,0.107339,0.103325,0.797155,0.73614
33.712969,fcm,3,-4.000000,91.909149,36.032452,-178.906,3.30173,3.26091,1.90915,0.208898,0.103365,0.785949,0.736097
33.759158,fcm,3,-4.000000,91.909149,18.003292,-178.925,3.29823,3.26085,1.90915,0.173717,0.103381,0.789164,0.73605
33.861353,fcm,3,-4.000000,91.909149,38.990856,-178.976,3.28772,3.26065,1.90915,0.152773,0.103373,0.788194,0.735982
33.896498,fcm,3,-4.000000,91.909149,17.596317,-178.993,3.28422,3.26059,1.90915,0.131445,0.103318,0.787543,0.736067
33.982342,fcm,3,-4.000000,91.909149,35.748180,-179.04,3.27371,3.26041,1.90915,0.070147,0.103245,0.850847,0.736054
34.036995,fcm,3,-3.000000,91.432098,20.389091,-179.069,3.26669,3.26029,1.4321,0.0623614,0.103106,0.85386,0.736075
34.127211,fcm,3,-3.000000,91.432098,37.651302,-179.095,3.25968,3.26018,1.4321,0.0597716,0.103118,0.855655,0.735943
34.156289,fcm,3,-3.000000,91.432098,15.928391,-179.108,3.25617,3.26013,1.4321,0.0598939,0.103151,0.856888,0.735854
34.219580,fcm,3,-3.000000,91.432098,13.263759,-179.129,3.24915,3.26002,1.4321,0.0627444,0.103169,0.855498,0.735803
34.332514,fcm,3,-3.000000,91.432098,40.345268,-179.155,3.23863,3.25986,1.4321,0.06688,0.103163,0.85231,0.735791
34.363082,fcm,3,-3.000000,91.432098,16.515446,-179.162,3.23512,3.25981,1.4321,0.218867,0.103142,0.778334,0.73579
34.436936,fcm,3,-3.000000,91.432098,24.828733,-179.17,3.2281,3.25971,1.4321,0.154299,0.103138,0.78929,0.735796
34.534279,fcm,3,-3.000000,91.432098,45.128754,-179.175,3.21757,3.25955,1.4321,0.180236,0.103133,0.78916,0.735789
34.554430,fcm,3,-3.000000,91.432098,13.909703,-179.175,3.21406,3.2595,1.4321,0.212685,0.103173,0.787057,0.735798
34.632164,fcm,3,-3.000000,91.432098,20.136723,-179.173,3.20704,3.2594,1.4321,0.104768,0.103207,0.797086,0.735793
34.730308,fcm,3,-3.000000,91.432098,40.484344,-179.164,3.1965,3.25925,1.4321,0.0943096,0.103182,0.798385,0.735814
34.762123,fcm,3,-3.000000,91.432098,15.869121,-179.158,3.19298,3.2592,1.4321,0.0820264,0.103198,0.800263,0.73585
34.843321,fcm,3,-3.000000,91.432098,30.764912,-179.143,3.18588,3.25909,1.4321,0.0753191,0.103255,0.80382,0.735877
34.904334,fcm,3,-4.000000,91.909149,26.267183,-179.125,3.17874,3.25899,1.90915,0.0744758,0.103232,0.803194,0.735994
34.990615,fcm,3,-4.000000,91.909149,38.773766,-179.091,3.16793,3.25882,1.90915,0.0741588,0.103301,0.803403,0.736155
35.033581,fcm,3,-4.000000,91.909149,17.988691,-179.078,3.16431,3.25876,1.90915,0.0733444,0.103427,0.803935,0.736121
35.121710,fcm,3,-4.000000,91.909149,36.195705,-179.049,3.15705,3.25864,1.90915,0.0757102,0.103409,0.802166,0.736328
35.163581,fcm,3,-4.000000,91.909149,17.197094,-179.019,3.14973,3.25852,1.90915,0.0737938,0.1034,0.803079,0.736287
35.259640,fcm,3,-4.000000,91.909149,40.802708,-178.987,3.14222,3.25839,1.90915,0.0864329,0.103331,0.799556,0.736154
35.301345,fcm,3,-5.000000,92.385941,16.578123,-178.954,3.13453,3.25825,2.38594,0.0964034,0.103338,0.797809,0.736227
35.381278,fcm,3,-5.000000,92.385941,33.834263,-178.922,3.1266,3.2581,2.38594,0.110828,0.103421,0.795206,0.736331
35.424638,fcm,3,-5.000000,92.385941,17.514616,-178.907,3.12246,3.25803,2.38594,0.193619,0.103534,0.787757,0.736395
